,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
105,1457869867.0,41.178941567,-8.594190133,133.3,0.206,201.50,1.4,?,?
106,1457869868.0,41.178938967,-8.594191617,133.0,0.309,167.60,1.3,?,?
107,1457869869.0,41.178941,-8.59419375,133.1,0.103,147.40,1.2,?,?
108,1457869870.0,41.1789408,-8.59419515,133.2,0.103,157.30,1.2,?,?
109,1457869871.0,41.178940367,-8.5941956,133.4,0.051,141.00,1.4,?,?
110,1457869872.0,41.178937633,-8.5941962,133.6,0.154,174.20,1.2,?,?
111,1457869873.0,41.178935733,-8.594197683,133.8,0.051,140.40,1.2,?,?
112,1457869874.0,41.1789322,-8.594199083,134.0,0.103,164.20,1.2,?,?
113,1457869875.0,41.178930083,-8.59420045,134.1,0.051,173.50,1.3,?,?
114,1457869876.0,41.178927633,-8.594200967,134.1,0.051,165.20,1.3,?,?
115,1457869877.0,41.178925717,-8.594201533,134.0,0.103,157.50,1.3,?,?
116,1457869878.0,41.178924,-8.594202067,133.9,0.103,161.50,1.3,?,?
117,1457869879.0,41.1789226,-8.594200767,133.7,0.103,168.20,1.3,?,?
118,1457869880.0,41.1789208,-8.594200467,133.5,0.051,149.60,1.3,?,?
119,1457869881.0,41.17891905,-8.594197617,133.2,0.154,178.90,1.3,?,?
120,1457869882.0,41.178916817,-8.594194817,132.9,0.103,177.90,1.3,?,?
121,1457869883.0,41.178914417,-8.594193183,132.6,0.103,172.90,1.3,?,?
122,1457869884.0,41.178912283,-8.594192,132.3,0.051,161.50,1.3,?,?
123,1457869885.0,41.178909367,-8.59419115,132.0,0.103,164.20,1.3,?,?
124,1457869886.0,41.17890685,-8.59419095,131.7,0.154,165.30,1.3,?,?
125,1457869887.0,41.178905467,-8.594191333,131.4,0.154,166.30,1.5,?,?
126,1457869888.0,41.178903233,-8.594192283,131.2,0.154,168.30,1.5,?,?
127,1457869889.0,41.178901567,-8.594192517,130.9,0.103,161.10,1.5,?,?
128,1457869890.0,41.178903917,-8.594193383,130.9,0.154,141.40,1.5,?,?
129,1457869891.0,41.178908583,-8.594193083,131.3,0.103,118.80,2.0,?,?
130,1457869892.0,41.178907717,-8.594194833,131.2,0.103,231.20,1.5,?,?
131,1457869893.0,41.178906883,-8.594193983,130.6,0.051,357.20,1.5,?,?
132,1457869894.0,41.178907917,-8.594193833,130.3,0.051,355.00,1.5,?,?
133,1457869895.0,41.178908817,-8.594193867,130.1,0.000,190.50,1.5,?,?
134,1457869896.0,41.178914733,-8.594196067,130.3,0.051,42.10,1.3,?,?
135,1457869897.0,41.178926033,-8.5941987,131.0,0.103,56.20,1.4,?,?
136,1457869898.0,41.178929633,-8.5941966,130.9,0.000,3.00,1.3,?,?
137,1457869899.0,41.178933567,-8.594194083,131.0,0.051,9.00,1.3,?,?
138,1457869900.0,41.178936,-8.594190367,130.9,0.051,18.40,1.3,?,?
139,1457869901.0,41.178938217,-8.59418725,130.9,0.000,177.80,1.2,?,?
140,1457869902.0,41.1789428,-8.594186633,131.0,0.051,295.30,1.2,?,?
141,1457869903.0,41.17894705,-8.59418675,131.3,0.051,338.60,1.2,?,?
142,1457869904.0,41.1789503,-8.594187017,131.5,0.103,6.90,1.2,?,?
143,1457869905.0,41.178952217,-8.59418745,131.7,0.051,345.30,1.2,?,?
144,1457869906.0,41.1789537,-8.594186017,131.9,0.154,85.80,1.2,?,?
145,1457869907.0,41.178956067,-8.594187433,132.2,0.206,27.30,1.2,?,?
146,1457869908.0,41.178955783,-8.5941837,132.1,0.051,340.30,1.2,?,?
147,1457869909.0,41.178953483,-8.594183767,132.2,0.000,272.00,1.2,?,?
148,1457869910.0,41.178949033,-8.594188667,132.3,0.000,192.20,1.2,?,?
149,1457869911.0,41.178944717,-8.594195367,132.5,0.051,302.80,1.2,?,?
150,1457869912.0,41.178942533,-8.5941976,132.6,0.103,102.00,1.2,?,?
151,1457869913.0,41.178940917,-8.594196117,132.5,0.566,124.50,1.2,?,?
152,1457869914.0,41.178941067,-8.594197667,132.8,0.257,137.50,1.2,?,?
153,1457869915.0,41.178941583,-8.594195417,132.8,0.309,68.40,1.2,?,?
154,1457869916.0,41.178943,-8.594186433,133.2,0.051,264.40,1.2,?,?
155,1457869917.0,41.178944667,-8.594180533,133.4,0.206,194.30,1.4,?,?
156,1457869918.0,41.17895105,-8.594175117,133.5,1.029,12.30,1.4,?,?
157,1457869919.0,41.17897025,-8.594163567,133.6,2.932,24.20,1.4,?,?
158,1457869920.0,41.1789967,-8.594141183,134.0,3.755,33.10,1.4,?,?
159,1457869921.0,41.17902715,-8.5941181,134.1,3.807,28.90,1.4,?,?
160,1457869922.0,41.1790601,-8.594100133,134.3,4.116,15.40,1.4,?,?
161,1457869923.0,41.179099667,-8.594100567,134.4,4.784,349.90,1.4,?,?
162,1457869924.0,41.179136217,-8.594127483,134.7,5.144,314.90,1.4,?,?
163,1457869925.0,41.179157833,-8.594187583,134.7,5.968,287.10,1.4,?,?
164,1457869926.0,41.179169133,-8.5942629,134.7,6.688,278.70,1.2,?,?
165,1457869927.0,41.179176133,-8.594349783,134.7,7.614,275.80,1.2,?,?
166,1457869928.0,41.17918135,-8.59444015,134.7,7.614,275.00,1.2,?,?
167,1457869929.0,41.179185733,-8.594534833,134.7,7.974,274.30,1.2,?,?
168,1457869930.0,41.179186483,-8.594633017,134.5,7.768,274.50,1.2,?,?
169,1457869931.0,41.17918795,-8.594723417,134.5,6.842,274.90,1.3,?,?
170,1457869932.0,41.179191183,-8.594798333,134.6,5.762,275.10,1.3,?,?
171,1457869933.0,41.1791919,-8.594871083,134.6,5.762,275.30,1.3,?,?
172,1457869934.0,41.179191233,-8.5949516,134.9,7.048,274.00,1.3,?,?
