,timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
702,1577399594.0,-27.68600299246216,-51.12565592899071,902.8302409129176,4.0,0.9290068,1.7933078,20,gps,0.8,1.2,1.5,3.6,,,,83,,1.7674656208050616,1.0
703,1577399595.0,-27.68598881350193,-51.12565620347494,902.8448926897302,4.0,18.207388,1.7235837,20,gps,0.8,1.2,1.5,3.6,,,,83,,1.5714663432364284,1.0
704,1577399596.0,-27.685971418362232,-51.125645960806565,902.8298400572444,4.0,28.602728,2.1341262,20,gps,0.8,1.2,1.5,3.6,,,,83,,2.1763869982693804,1.0
705,1577399597.0,-27.68595083466546,-51.1256311952102,902.769585849613,4.0,50.883278,2.9140043,20,gps,0.8,1.2,1.5,3.6,,,,83,,2.706361539142629,1.0
706,1577399598.0,-27.685932947288297,-51.12559928722517,902.865498395514,4.0,63.146355,3.5666535,20,gps,0.8,1.2,1.5,3.6,,,,83,,3.7197179354078087,1.0
707,1577399599.0,-27.685917817487127,-51.12555891588015,902.7802519556128,4.0,67.77871,4.1288686,20,gps,0.8,1.2,1.5,3.6,,,,83,,4.320987541148493,1.0
708,1577399600.0,-27.685905426078524,-51.12551526657919,902.6093506928636,4.0,70.09533,4.340415,20,gps,0.8,1.2,1.5,3.6,,,,83,,4.519462517962428,1.0
709,1577399601.0,-27.68589527659426,-51.1254768125424,902.4838916384526,4.0,70.01526,3.974394,20,gps,0.8,1.2,1.5,3.6,,,,83,,3.9565464336290894,1.0
710,1577399602.0,-27.685885881772013,-51.12544445896793,902.248407000351,4.0,70.589325,3.2326207,20,gps,0.8,1.2,1.4,3.6,,,,83,,3.357047329145565,1.0
711,1577399603.0,-27.685881289184728,-51.1254169538637,902.0104467927024,4.0,77.2409,2.6598582,20,gps,0.8,1.2,1.5,3.6,,,,83,,2.760574855252671,1.0
712,1577399604.0,-27.68588192686949,-51.12538485026741,902.6426387083663,4.0,96.22257,3.1258092,20,gps,0.8,1.2,1.5,3.6,,,,83,,3.167667460004413,1.0
713,1577399605.0,-27.68588418007256,-51.12535439709113,903.054860513761,4.0,116.87818,2.760764,20,gps,0.8,1.2,1.5,3.6,,,,83,,3.014431103846752,1.0
714,1577399606.0,-27.68591674151853,-51.12533365410357,903.5592567024938,4.0,145.94794,3.7683704,20,gps,0.8,1.3,1.5,3.6,,,,83,,4.148086024236536,1.0
715,1577399607.0,-27.68595066508127,-51.12531036219172,903.7393292362372,4.0,167.10349,5.5546722,20,gps,0.8,1.3,1.5,3.6,,,,83,,4.405780142403695,1.0
716,1577399608.0,-27.68600434035292,-51.12529655064253,904.1392879303322,4.0,162.14551,6.1294274,20,gps,0.8,1.2,1.5,3.6,,,,83,,6.102039690100375,1.0
717,1577399609.0,-27.68606376236435,-51.1252770559508,904.7517182200372,4.0,162.5944,7.0311584,20,gps,0.8,1.2,1.5,3.6,,,,83,,6.859880489816619,1.0
718,1577399610.0,-27.686130727061084,-51.12525549094477,905.395773242509,4.0,163.29509,7.5606885,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.71955008855538,1.0
719,1577399611.0,-27.686197245483523,-51.12523064797904,905.9499640935998,4.0,162.08199,7.5056734,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.767897904749933,1.0
720,1577399612.0,-27.68626017910292,-51.125209690449815,906.4201297626372,4.0,162.1723,7.1579895,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.273925382699033,1.0
721,1577399613.0,-27.686325475200608,-51.125188382755,906.7893158008928,4.0,162.93413,7.2720456,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.534855915755656,1.0
722,1577399614.0,-27.686392121994363,-51.12516691229734,906.6596304444708,4.0,162.9402,7.8378134,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.683114597518606,1.0
723,1577399615.0,-27.686463793763284,-51.12514641015576,906.596661765524,4.0,162.95618,8.628685,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.1957197693792,1.0
724,1577399616.0,-27.686535131723467,-51.125121214263565,906.9113445889508,4.0,162.3883,8.328529,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.286786178627931,1.0
725,1577399617.0,-27.686602005359266,-51.12509968249315,906.9609685332748,4.0,162.3556,7.713305,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.708944445729961,1.0
726,1577399618.0,-27.686665916779507,-51.12507562835812,907.6117033531534,4.0,161.85371,7.503947,20,gps,0.8,1.3,1.5,3.6,,,,83,,7.469226052319831,1.0
727,1577399619.0,-27.68672939072541,-51.12504952851886,908.27027070949,4.0,161.17184,7.340994,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.490219427953021,1.0
728,1577399620.0,-27.68679348451665,-51.12502748990835,908.657129661086,4.0,162.24756,7.4862437,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.427785040596374,1.0
729,1577399621.0,-27.68685932249108,-51.125002961946606,909.2379377574669,4.0,162.69124,7.3557496,21,gps,0.8,1.2,1.5,3.6,,,,83,,7.686540179000627,1.0
730,1577399622.0,-27.686922645387494,-51.12497712796801,909.6920494305948,4.0,160.99287,7.37414,21,gps,0.8,1.2,1.5,3.6,,,,83,,7.465508776644533,1.0
731,1577399623.0,-27.686987280973025,-51.1249489943708,910.1475627761556,4.0,159.68913,7.373396,21,gps,0.8,1.2,1.5,3.6,,,,83,,7.681412014873385,1.0
732,1577399624.0,-27.68704742205218,-51.12491552224365,910.62042879631,4.0,153.40974,7.384051,21,gps,0.8,1.2,1.5,3.6,,,,83,,7.437588588219882,1.0
733,1577399625.0,-27.687106155864964,-51.124882167793125,910.4580886352554,4.0,131.47469,7.1926055,21,gps,0.8,1.2,1.5,3.6,,,,83,,7.292935895324293,1.0
734,1577399626.0,-27.68715060048453,-51.12482633599151,911.021702758781,4.0,120.60049,7.538426,20,gps,0.8,1.2,1.5,3.6,,,,83,,7.3884515555462045,1.0
735,1577399627.0,-27.687188696096257,-51.12474969282489,911.134761229573,4.0,112.66063,7.9437013,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.659182338796484,1.0
736,1577399628.0,-27.687210276287672,-51.12466820501882,911.3910076677632,4.0,106.90394,7.9145584,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.386497727033209,1.0
737,1577399629.0,-27.68723010364613,-51.12458418187936,911.6010826204526,4.0,97.198296,8.041374,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.574689547692078,1.0
738,1577399630.0,-27.68723577574457,-51.12449661939796,912.4196212999892,4.0,96.33569,8.573529,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.66038840406166,1.0
739,1577399631.0,-27.687234822596945,-51.12440674906908,912.6429379161384,4.0,91.68227,9.020138,20,gps,0.8,1.2,1.5,3.6,,,,83,,8.865834184096732,1.0
740,1577399632.0,-27.6872277157536,-51.12431011273157,913.2505417424616,4.0,86.377495,9.39515,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.565110345426271,1.0
741,1577399633.0,-27.687215000744008,-51.12420892538325,913.4938905841929,4.0,82.32675,9.750305,21,gps,0.8,1.2,1.5,3.6,,,,83,,10.080524643674424,1.0
742,1577399634.0,-27.687201305260324,-51.12410941449525,913.9528998774972,4.0,82.32519,9.675252,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.932822371979912,1.0
743,1577399635.0,-27.68718897776223,-51.12401110752211,914.1266411349778,4.0,82.44167,9.664005,21,gps,0.8,1.1,1.4,3.6,,,,83,,9.793181460383652,1.0
744,1577399636.0,-27.68718011269574,-51.12391162939333,914.410975035902,4.0,84.319496,9.720383,21,gps,0.8,1.1,1.4,3.6,,,,83,,9.862015597081893,1.0
745,1577399637.0,-27.687170150817405,-51.123813624523095,914.8764753475572,4.0,83.59863,9.652263,21,gps,0.8,1.1,1.4,3.6,,,,83,,9.730459882477636,1.0
746,1577399638.0,-27.68715402421732,-51.12371800328779,915.2698837053792,4.0,79.967834,9.5332775,21,gps,0.8,1.1,1.4,3.6,,,,83,,9.600299633761436,1.0
747,1577399639.0,-27.6871389746128,-51.12362438901973,915.743419613475,4.0,80.049034,9.42959,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.383913494462805,1.0
748,1577399640.0,-27.68712157565257,-51.1235324062032,916.1543039027242,4.0,78.5988,9.218886,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.276184213389651,1.0
749,1577399641.0,-27.68710398845896,-51.1234423735179,916.5559832998222,4.0,77.67007,9.062723,20,gps,0.8,1.2,1.5,3.6,,,,83,,9.092553171139215,1.0
750,1577399642.0,-27.687087724776497,-51.123352658324464,917.0655562812848,4.0,78.32851,8.966026,20,gps,0.9,1.4,1.7,3.6,,,,83,,9.031559517390926,1.0
751,1577399643.0,-27.687073676551755,-51.12326153893734,917.3802594691724,4.0,80.316826,8.995231,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.122244048743513,1.0
752,1577399644.0,-27.68706446717725,-51.12317118803657,917.9405211716592,4.0,84.0107,8.947039,21,gps,0.9,1.4,1.7,3.6,,,,83,,8.970861449531586,1.0
753,1577399645.0,-27.68706499816783,-51.12307911501222,918.4361894045816,4.0,90.86255,9.01329,21,gps,0.8,1.2,1.5,3.6,,,,83,,9.082693294677629,1.0
