n	Session	gps.seconds.Unix	gps.millis	gps.gpstime	gps.lat	gps.lon	gps.alt	gps.track	gps.speed.M-S	gps.epx	gps.nsats
691	4607	1411812811	476	1411812811	41.1694030761719	-8.59735012054443	195.300003051758			3	11
692	4607	1411812812	628	1411812812	41.1693992614746	-8.59735012054443	195.300003051758			3	11
693	4607	1411812813	469	1411812813	41.1693992614746	-8.59735012054443	195.399993896484			3	11
694	4607	1411812814	621	1411812814	41.1693992614746	-8.59735012054443	195.399993896484			3	11
695	4607	1411812815	543	1411812815	41.1693992614746	-8.59734916687012	195.399993896484			3	11
696	4607	1411812816	563	1411812816	41.1693992614746	-8.59734916687012	195.399993896484			3	11
697	4607	1411812817	681	1411812817	41.1693992614746	-8.59734916687012	195.399993896484			3	10
698	4607	1411812818	472	1411812818	41.1693992614746	-8.59734916687012	195.399993896484			3	10
699	4607	1411812819	705	1411812819	41.1693992614746	-8.59734916687012	195.399993896484			3	9
700	4607	1411812820	490	1411812820	41.1693992614746	-8.59734916687012	195.399993896484			3	9
