n	Session	gps.seconds.Unix	gps.millis	gps.gpstime	gps.lat	gps.lon	gps.alt	gps.track	gps.speed.M-S	gps.epx	gps.nsats
2694	4604	1411814880	755	1411814883	41.1659812927246	-8.6063814163208	194.5	355.7	13.75	5	10
2695	4604	1411814881	857	1411814884	41.1661071777344	-8.60639190673828	194	357.2	13.75	5	10
2696	4604	1411814882	737	1411814885	41.1662292480469	-8.6063928604126	194.300003051758	358.9	13.75	5	10
2697	4604	1411814883	745	1411814886	41.1663513183594	-8.60639667510986	194.100006103516	359.1	13.75	5	10
2698	4604	1411814884	670	1411814887	41.1664772033691	-8.60640144348145	194.399993896484	357.6	13.5	5	10
2699	4604	1411814885	635	1411814888	41.1665954589844	-8.60641193389893	194.100006103516	357.3	13.25	5	10
2700	4604	1411814886	652	1411814889	41.1667137145996	-8.60640907287598	194.5	0.1	13.25	5	10
2701	4604	1411814887	611	1411814890	41.1668319702148	-8.60640335083008	195	0.7	13.25	5	9
2702	4604	1411814888	696	1411814891	41.1669502258301	-8.60640048980713	195.199996948242	1.3	13	5	9
2703	4604	1411814889	749	1411814892	41.167064666748	-8.60639381408691	195.300003051758	1.8	13.25	5	9
2704	4604	1411814890	728	1411814893	41.1671752929688	-8.60635852813721	194.399993896484	1.9	13.25	5	9
2705	4604	1411814891	606	1411814894	41.1673011779785	-8.60638618469238	195.899993896484	0.9	13.25	4	9
2706	4604	1411814892	615	1411814895	41.1674194335938	-8.60638809204102	196	0.7	13.25	4	10
2707	4604	1411814893	630	1411814896	41.1675491333008	-8.60638904571533	195.5	359.8	13.5	4	10
2708	4604	1411814894	584	1411814897	41.1676712036133	-8.60639667510986	196.199996948242	359.8	13.25	4	10
2709	4604	1411814895	635	1411814898	41.1678009033203	-8.60638523101807	196.800003051758	3.3	13.75	4	10
2710	4604	1411814896	774	1411814899	41.1679344177246	-8.60641098022461	199.399993896484	0.9	13.25	3	10
2711	4604	1411814897	599	1411814900	41.1680450439453	-8.60640525817871	200.5	2	12.5	4	11
2712	4604	1411814898	769	1411814901	41.1681632995605	-8.60640430450439	200.600006103516	1.3	13	4	10
2713	4604	1411814899	697	1411814902	41.168285369873	-8.60640239715576	200.399993896484	1.5	13	5	10
2714	4604	1411814900	631	1411814903	41.1684074401855	-8.60642528533936	200.699996948242	0.3	13	5	11
2715	4604	1411814901	615	1411814904	41.1685409545898	-8.60642147064209	200.399993896484	0.5	13.75	10	10
2716	4604	1411814902	635	1411814905	41.1686706542969	-8.60641956329346	200.100006103516	0.5	13.75	10	8
2717	4604	1411814903	624	1411814906	41.1687812805176	-8.6064338684082	198.899993896484	357.8	13.5	10	8
2718	4604	1411814904	622	1411814907	41.1689071655273	-8.60641002655029	199.300003051758	2.4	13.5	10	8
2719	4604	1411814905	606	1411814908	41.1690330505371	-8.60638427734375	198.5	8.1	14	10	9
2720	4604	1411814906	767	1411814909	41.1691474914551	-8.60632610321045	198.100006103516	16.5	13.75	10	9
2721	4604	1411814907	731	1411814910	41.169261932373	-8.60625457763672	198.5	22.8	14	10	9
2722	4604	1411814908	719	1411814911	41.169376373291	-8.60617446899414	198.600006103516	26.2	14.5	10	10
2723	4604	1411814909	670	1411814912	41.169490814209	-8.60609149932861	198.899993896484	27.4	14.5	10	10
2724	4604	1411814910	659	1411814913	41.1695976257324	-8.60601902008057	198.800003051758	27.7	14.25	10	9
2725	4604	1411814911	630	1411814914	41.1697158813477	-8.60594177246094	198.699996948242	27.6	14.25	10	9
2726	4604	1411814912	636	1411814915	41.1698150634766	-8.60585784912109	197.399993896484	29.8	13.75	10	10
2727	4604	1411814913	624	1411814916	41.1699180603027	-8.60578060150146	197.300003051758	29.2	13.25	10	10
2728	4604	1411814914	632	1411814917	41.1700172424316	-8.60570621490479	197.300003051758	29.2	12.75	10	10
2729	4604	1411814915	629	1411814918	41.170108795166	-8.60564136505127	196.699996948242	30.1	12	4	10
2730	4604	1411814916	831	1411814919	41.1701507568359	-8.60553073883057	190.399993896484	31.8	11.5	4	10
2731	4604	1411814917	718	1411814920	41.1702346801758	-8.60547637939453	190	30	11	4	10
2732	4604	1411814918	726	1411814921	41.1703147888184	-8.6054162979126	189.699996948242	29.6	10.5	4	10
2733	4604	1411814919	666	1411814922	41.1703948974609	-8.60536479949951	189.399993896484	28.9	10.25	4	10
2734	4604	1411814920	659	1411814923	41.1704750061035	-8.60530757904053	189.5	28	10	4	10
2735	4604	1411814921	614	1411814924	41.1705474853516	-8.60525226593018	189.399993896484	28.2	9.75	4	10
2736	4604	1411814922	632	1411814925	41.170597076416	-8.60516738891602	186.100006103516	30.8	9.5	4	10
2737	4604	1411814923	785	1411814926	41.1706771850586	-8.60508918762207	184.699996948242	30.8	10	3	11
2738	4604	1411814924	618	1411814927	41.1707534790039	-8.6050271987915	183.699996948242	30.8	10.25	4	11
2739	4604	1411814925	813	1411814928	41.1708450317383	-8.60496711730957	183.600006103516	30.7	10.5	4	11
2740	4604	1411814926	758	1411814929	41.1709251403809	-8.60490703582764	182.899993896484	30.1	10.75	4	10
2741	4604	1411814927	740	1411814930	41.1710090637207	-8.60482692718506	181.800003051758	30.8	11.25	4	9
2742	4604	1411814928	607	1411814931	41.1710968017578	-8.60475826263428	181.300003051758	30.8	11.25	6	9
