gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1518264453.00	41.241498400	-8.562227817	106.2	12.501	357.90	1.5	?	?
1518264454.00	41.241608367	-8.562231117	106.2	12.038	357.60	1.6	?	?
1518264455.00	41.241726067	-8.562257200	106.2	12.450	350.50	1.6	?	?
1518264456.00	41.241833183	-8.562282583	106.9	12.192	346.10	1.6	?	?
1518264457.00	41.241939533	-8.562316200	106.8	11.987	344.10	1.6	?	?
1518264458.00	41.242038500	-8.562354600	106.2	11.524	342.90	1.6	?	?
1518264459.00	41.242132750	-8.562389833	105.6	10.855	344.10	1.6	?	?
1518264460.00	41.242215867	-8.562410867	105.3	9.414	350.90	1.6	?	?
1518264461.00	41.242303867	-8.562405550	104.9	9.363	6.60	1.5	?	?
1518264462.00	41.242396517	-8.562369900	104.3	10.443	21.00	1.5	?	?
1518264463.00	41.242477650	-8.562311317	104.7	10.958	31.40	1.5	?	?
1518264464.00	41.242553917	-8.562239417	104.9	11.215	37.70	1.5	?	?
1518264465.00	41.242621667	-8.562150483	105.4	11.472	45.60	1.5	?	?
1518264466.00	41.242688683	-8.562034200	105.6	11.626	57.60	1.5	?	?
1518264467.00	41.242732033	-8.561896150	106.0	12.295	71.80	2.8	?	?
1518264468.00	41.242762033	-8.561739133	106.3	13.684	78.70	1.5	?	?
1518264469.00	41.242790667	-8.561563283	106.7	15.536	79.40	2.8	?	?
1518264470.00	41.242822617	-8.561365233	106.9	17.440	78.20	2.8	?	?
1518264471.00	41.242857800	-8.561157783	106.9	18.108	77.80	2.8	?	?
1518264472.00	41.242892933	-8.560953733	106.8	17.594	77.70	2.8	?	?
1518264473.00	41.242928550	-8.560753050	106.9	17.080	77.10	2.8	?	?
1518264474.00	41.242964967	-8.560557833	107.4	16.617	76.70	2.8	?	?
1518264475.00	41.243000517	-8.560367817	108.0	16.051	76.50	2.8	?	?
1518264476.00	41.243033767	-8.560190533	108.6	14.970	77.10	2.8	?	?
1518264477.00	41.243065367	-8.560024333	109.7	13.839	77.20	2.8	?	?
1518264478.00	41.243094733	-8.559870433	110.7	12.913	77.30	2.8	?	?
1518264479.00	41.243123783	-8.559724183	112.0	12.398	76.60	2.8	?	?
1518264480.00	41.243154417	-8.559580250	113.4	12.347	75.10	2.8	?	?
1518264481.00	41.243186867	-8.559437767	114.7	12.398	74.10	2.8	?	?
1518264482.00	41.243219783	-8.559294583	116.2	12.501	74.40	2.8	?	?
1518264483.00	41.243251500	-8.559151300	117.6	12.552	75.10	2.8	?	?
1518264484.00	41.243280050	-8.559009450	118.9	12.347	76.30	2.8	?	?
1518264485.00	41.243305267	-8.558870617	120.3	11.884	76.80	2.8	?	?
1518264486.00	41.243323533	-8.558745917	117.7	11.524	75.50	2.8	?	?
1518264487.00	41.243342600	-8.558619117	115.5	11.421	74.70	2.2	?	?
1518264488.00	41.243363850	-8.558487400	114.5	11.472	74.70	2.2	?	?
1518264489.00	41.243387717	-8.558351383	114.8	11.678	75.20	2.2	?	?
1518264490.00	41.243411850	-8.558215467	114.9	11.781	75.10	2.2	?	?
1518264491.00	41.243435183	-8.558076933	115.3	11.935	76.40	2.2	?	?
1518264492.00	41.243457417	-8.557935017	116.2	12.089	78.20	2.2	?	?
1518264493.00	41.243477867	-8.557791967	117.0	12.295	79.20	2.2	?	?
1518264494.00	41.243500033	-8.557650133	117.5	12.244	78.00	2.7	?	?
1518264495.00	41.243523950	-8.557505900	118.8	12.192	77.40	2.7	?	?
1518264496.00	41.243548983	-8.557361133	120.2	12.244	77.10	2.7	?	?
1518264497.00	41.243574350	-8.557216417	121.6	12.244	76.80	2.7	?	?
1518264498.00	41.243600717	-8.557071200	122.8	12.347	76.40	2.7	?	?
1518264499.00	41.243626433	-8.556922233	123.8	12.604	76.70	2.7	?	?
1518264500.00	41.243651767	-8.556773650	124.3	12.707	76.80	2.2	?	?
1518264501.00	41.243676000	-8.556624450	124.5	12.758	77.30	2.2	?	?
1518264502.00	41.243700550	-8.556476167	124.6	12.707	77.50	2.2	?	?
1518264503.00	41.243726150	-8.556329983	124.6	12.758	77.10	2.2	?	?
1518264504.00	41.243753050	-8.556183567	124.2	12.861	76.50	2.3	?	?
1518264505.00	41.243779750	-8.556035367	123.7	12.964	76.70	2.9	?	?
1518264506.00	41.243807517	-8.555888367	123.3	12.913	76.90	4.5	?	?
1518264507.00	41.243834500	-8.555739283	123.2	12.810	76.80	4.5	?	?
1518264508.00	41.243861700	-8.555592167	123.1	12.655	76.70	4.5	?	?
1518264509.00	41.243887733	-8.555445567	123.3	12.501	77.10	4.5	?	?
1518264510.00	41.243913083	-8.555299717	123.6	12.347	77.00	4.5	?	?
1518264511.00	41.243938083	-8.555154867	124.5	12.141	77.10	2.9	?	?
1518264512.00	41.243962600	-8.555016650	124.9	11.832	76.10	2.9	?	?
1518264513.00	41.243982550	-8.554893750	124.1	10.803	79.50	2.9	?	?
1518264514.00	41.243983783	-8.554775100	124.4	9.620	92.30	2.2	?	?
1518264515.00	41.243960650	-8.554667367	125.9	9.106	113.10	2.2	?	?
1518264516.00	41.243917717	-8.554568150	126.3	9.672	125.30	2.2	?	?
1518264517.00	41.243877467	-8.554472250	125.1	9.466	120.10	2.2	?	?
1518264518.00	41.243856700	-8.554366317	124.2	9.723	100.70	2.2	?	?
1518264519.00	41.243864300	-8.554253317	123.8	10.186	79.40	2.2	?	?
1518264520.00	41.243902883	-8.554152167	122.2	10.392	59.60	2.2	?	?
1518264521.00	41.243966200	-8.554066883	121.3	10.700	41.50	2.2	?	?
1518264522.00	41.244045017	-8.554006633	120.7	10.495	24.00	2.2	?	?
1518264523.00	41.244118067	-8.554017200	113.9	10.752	354.20	12.6	?	?
1518264524.00	41.244202733	-8.554074017	112.2	11.163	332.10	1.5	?	?
1518264525.00	41.244271500	-8.554159750	110.9	11.266	313.50	1.8	?	?
1518264526.00	41.244316750	-8.554280333	109.7	11.472	295.70	2.4	?	?
1518264527.00	41.244325983	-8.554418150	105.7	10.958	278.60	1.6	?	?
1518264528.00	41.244302600	-8.554540867	103.9	10.495	258.10	1.8	?	?
1518264529.00	41.244231517	-8.554641917	102.9	11.009	231.00	2.0	4.2	4.7
1518264530.00	41.244141000	-8.554718783	102.2	11.678	214.40	15.6	25.6	30.0
1518264531.00	41.244058783	-8.554800417	101.1	11.472	217.30	1.9	4.0	4.4
1518264532.00	41.243988750	-8.554907300	100.3	12.089	231.80	1.8	?	?
1518264533.00	41.243937033	-8.555031083	99.5	12.913	244.10	1.8	?	?
1518264534.00	41.243902050	-8.555164733	98.4	12.913	251.80	2.8	?	?
1518264535.00	41.243874950	-8.555302383	97.2	12.450	256.00	1.8	?	?
1518264536.00	41.243865367	-8.555437383	96.9	11.626	260.20	1.2	?	?
1518264537.00	41.243850250	-8.555571550	96.7	11.266	259.00	1.2	?	?
1518264538.00	41.243832517	-8.555703367	96.4	11.215	258.10	1.2	?	?
1518264539.00	41.243813683	-8.555834233	96.1	11.215	257.70	1.2	?	?
1518264540.00	41.243793600	-8.555964950	95.9	11.266	257.20	1.2	?	?
1518264541.00	41.243771833	-8.556102717	96.1	11.524	257.30	1.1	?	?
1518264542.00	41.243750500	-8.556239900	96.0	11.678	257.60	1.1	?	?
1518264543.00	41.243729650	-8.556376650	95.5	11.781	257.90	1.1	?	?
1518264544.00	41.243707550	-8.556515917	95.0	11.987	257.90	1.1	?	?
1518264545.00	41.243685550	-8.556656400	94.3	12.192	257.90	1.2	?	?
1518264546.00	41.243664400	-8.556796550	93.5	12.244	258.20	1.2	?	?
1518264547.00	41.243643017	-8.556938233	92.6	12.244	258.40	1.2	?	?
1518264548.00	41.243622650	-8.557080883	91.5	12.244	258.90	1.2	?	?
1518264549.00	41.243601167	-8.557224567	90.1	12.244	258.20	1.2	?	?
1518264550.00	41.243576183	-8.557370267	88.8	12.501	257.00	1.3	?	?
1518264551.00	41.243548217	-8.557517133	87.6	12.450	256.30	1.3	?	?
1518264552.00	41.243517017	-8.557672867	87.8	12.552	256.60	1.3	?	?
1518264553.00	41.243493817	-8.557814583	86.3	12.347	257.40	1.2	?	?
1518264554.00	41.243469750	-8.557957850	85.0	12.244	257.50	1.2	?	?
1518264555.00	41.243444433	-8.558102050	84.0	12.244	257.10	1.2	?	?
1518264556.00	41.243418767	-8.558245467	83.0	12.244	256.90	1.2	?	?
1518264557.00	41.243394467	-8.558388233	82.0	12.192	257.30	1.2	?	?
1518264558.00	41.243370300	-8.558532883	81.2	12.192	257.80	1.2	?	?
1518264559.00	41.243347300	-8.558674383	80.1	12.141	257.90	1.2	?	?
1518264560.00	41.243322933	-8.558818700	79.5	12.192	257.80	1.2	?	?
1518264561.00	41.243298733	-8.558961617	79.3	11.987	257.90	1.7	?	?
1518264562.00	41.243274233	-8.559104767	80.0	11.832	258.20	1.2	?	?
1518264563.00	41.243245850	-8.559250983	82.2	11.472	257.60	1.1	?	?
1518264564.00	41.243217283	-8.559397683	84.5	11.421	257.10	1.2	?	?
1518264565.00	41.243189633	-8.559547850	86.3	12.398	257.50	1.1	?	?
1518264566.00	41.243158600	-8.559719183	88.5	14.456	258.10	1.1	?	?
1518264567.00	41.243126000	-8.559906083	90.3	16.411	258.30	1.1	?	?
1518264568.00	41.243091783	-8.560113300	91.8	18.263	258.60	1.1	?	?
1518264569.00	41.243054333	-8.560339450	93.4	19.858	258.60	1.8	?	?
1518264570.00	41.243006717	-8.560582883	95.3	21.401	257.70	1.8	?	?
1518264571.00	41.242954617	-8.560843133	96.8	22.841	257.00	1.8	?	?
1518264572.00	41.242905200	-8.561095217	98.7	22.481	256.10	1.8	?	?
1518264573.00	41.242857417	-8.561336600	100.3	21.041	255.00	1.8	?	?
1518264574.00	41.242806417	-8.561557083	101.8	19.034	252.80	1.8	?	?
1518264575.00	41.242762750	-8.561751317	103.1	16.565	251.60	1.8	?	?
1518264576.00	41.242740050	-8.561914133	103.7	13.736	254.20	1.8	?	?
1518264577.00	41.242733367	-8.562054083	103.9	11.626	265.50	1.2	?	?
1518264578.00	41.242742967	-8.562188617	105.1	11.009	276.40	1.3	?	?
1518264579.00	41.242789250	-8.562303600	105.6	10.958	298.40	1.3	?	?
1518264580.00	41.242836633	-8.562428467	106.9	11.318	302.50	1.3	?	?
1518264581.00	41.242870033	-8.562550100	107.1	10.855	290.00	1.2	?	?
1518264582.00	41.242851817	-8.562674167	106.6	10.598	261.30	1.2	?	?
1518264583.00	41.242803033	-8.562789250	106.7	11.215	236.60	1.7	?	?
1518264584.00	41.242705517	-8.562867467	107.0	13.067	210.10	1.8	?	?
1518264585.00	41.242593333	-8.562904533	106.6	14.610	190.40	14.3	24.0	28.0
1518264586.00	41.242470733	-8.562907167	105.5	15.382	178.60	14.3	24.0	28.0
1518264587.00	41.242344500	-8.562885150	103.1	15.330	171.40	14.3	24.0	27.9
1518264588.00	41.242240517	-8.562830083	101.2	14.096	163.40	14.3	24.0	27.9
1518264589.00	41.242257383	-8.562577967	100.2	12.810	127.90	4.7	?	?
1518264590.00	41.242189883	-8.562476517	100.3	11.781	135.80	3.0	?	?
1518264591.00	41.242109533	-8.562399317	101.5	11.472	149.60	1.6	?	?
1518264592.00	41.242015967	-8.562347717	102.3	11.781	161.80	1.7	?	?
1518264593.00	41.241922250	-8.562323833	102.8	11.369	170.70	1.7	?	?
1518264594.00	41.241822267	-8.562302817	103.0	11.626	172.00	1.7	?	?
1518264595.00	41.241717700	-8.562293717	103.5	11.832	172.10	1.8	3.9	4.3
1518264596.00	41.241615483	-8.562282183	105.2	11.729	173.60	1.8	3.9	4.3
1518264597.00	41.241512450	-8.562269883	106.7	11.678	175.10	1.8	3.9	4.3
1518264598.00	41.241410183	-8.562257517	108.3	11.729	176.30	1.1	?	?
1518264599.00	41.241309000	-8.562251217	110.0	11.626	178.20	1.1	?	?
1518264600.00	41.241205867	-8.562246217	111.7	11.524	179.00	1.1	?	?
1518264601.00	41.241101683	-8.562241567	112.7	11.575	179.30	1.1	?	?
1518264602.00	41.240999517	-8.562236600	114.2	11.575	178.70	1.1	?	?
1518264603.00	41.240899717	-8.562230800	116.5	11.678	178.20	1.1	?	?
1518264604.00	41.240793950	-8.562226300	116.9	11.781	178.50	1.1	?	?
1518264605.00	41.240688983	-8.562222483	117.8	11.884	178.40	1.1	?	?
1518264606.00	41.240582367	-8.562218150	118.3	11.884	178.30	1.1	?	?
1518264607.00	41.240476633	-8.562221483	118.3	11.678	182.70	1.1	?	?
1518264608.00	41.240373967	-8.562239467	118.2	11.318	189.40	2.0	4.3	4.7
1518264609.00	41.240274567	-8.562273217	118.0	11.163	196.70	1.8	3.9	4.3
1518264610.00	41.240178267	-8.562322133	117.6	11.266	203.30	1.8	3.9	4.3
1518264611.00	41.240085283	-8.562389817	116.7	11.575	211.90	2.0	4.3	4.7
1518264612.00	41.239999200	-8.562478183	116.0	11.987	219.50	2.0	4.3	4.7
1518264613.00	41.239920783	-8.562577967	115.2	12.141	225.30	2.0	4.3	4.7
1518264614.00	41.239848533	-8.562689033	114.6	12.347	229.70	2.0	4.3	4.7
1518264615.00	41.239781017	-8.562802650	113.8	12.192	232.60	2.0	4.3	4.7
1518264616.00	41.239716917	-8.562918183	113.1	11.987	234.10	1.9	?	?
1518264617.00	41.239656583	-8.563034767	112.1	11.832	235.80	1.3	?	?
1518264618.00	41.239599583	-8.563152317	110.9	11.832	237.90	1.3	?	?
1518264619.00	41.239547150	-8.563272850	109.8	11.729	240.60	7.7	?	?
1518264620.00	41.239496367	-8.563402717	109.1	11.935	243.00	1.9	?	?
1518264621.00	41.239451583	-8.563530883	108.7	11.781	245.70	1.9	?	?
1518264622.00	41.239409267	-8.563665517	107.8	12.089	248.60	2.0	4.3	4.7
1518264623.00	41.239371100	-8.563792333	105.5	11.832	250.80	2.0	4.3	4.7
1518264629.00	41.239334050	-8.563920050	105.1	?	?	13.6	23.1	26.8
1518264630.00	41.239934017	-8.564777300	107.6	24.488	341.20	36.0	0.1	36.0
1518264631.00	41.239123250	-8.564902117	106.3	8.951	251.70	3.4	0.0	3.4
1518264632.00	41.239103567	-8.565026400	107.2	12.758	248.80	3.4	0.0	3.4
1518264633.00	41.239054850	-8.565145250	107.3	5.196	244.20	3.4	0.0	3.4
1518264634.00	41.239028433	-8.565248417	107.3	13.067	250.80	3.4	0.0	3.4
1518264635.00	41.238959833	-8.565418833	106.3	7.871	249.00	3.4	0.0	3.4
1518264636.00	41.238950517	-8.565485117	107.2	8.643	246.80	3.4	0.0	3.4
1518264637.00	41.238923583	-8.565578083	106.7	6.894	247.30	3.4	0.0	3.4
1518264638.00	41.238905567	-8.565656633	107.2	5.042	262.70	3.4	0.0	3.4
1518264639.00	41.238863283	-8.565745983	105.4	2.624	45.60	3.4	0.0	3.4
1518264640.00	41.238866633	-8.565737383	103.7	0.257	16.30	3.4	0.0	3.4
1518264641.00	41.238871783	-8.565729183	103.6	0.977	234.50	3.4	0.0	3.4
1518264642.00	41.238867817	-8.565755283	104.1	0.309	104.20	3.4	0.0	3.4
1518264643.00	41.238872467	-8.565669850	103.2	3.138	95.80	3.4	0.0	3.4
1518264644.00	41.238868733	-8.565642300	101.2	2.932	152.10	1.3	?	?
1518264645.00	41.238856583	-8.565623567	103.5	2.418	153.00	13.2	22.6	26.2
1518264646.00	41.238854000	-8.565610950	104.5	1.183	163.20	13.2	22.6	26.2
1518264647.00	41.238862133	-8.565604850	106.8	0.875	51.50	1.9	?	?
1518264648.00	41.238867700	-8.565594267	108.6	1.029	46.80	1.9	?	?
1518264649.00	41.238882267	-8.565579267	110.7	2.006	43.00	1.7	?	?
1518264650.00	41.238905183	-8.565549000	112.8	3.807	45.70	1.7	?	?
1518264651.00	41.238938950	-8.565511667	114.5	5.350	44.30	1.7	?	?
1518264652.00	41.238969000	-8.565459367	115.5	6.019	50.10	1.9	?	?
1518264653.00	41.238997300	-8.565383333	115.3	7.511	59.00	1.9	?	?
1518264654.00	41.239031117	-8.565296867	117.0	8.540	63.20	1.9	?	?
1518264655.00	41.239082900	-8.565163983	118.0	12.192	64.20	4.6	?	?
1518264656.00	41.239132933	-8.565037483	119.2	13.015	63.20	4.6	?	?
1518264657.00	41.239176250	-8.564917900	119.9	12.192	63.60	4.6	?	?
1518264658.00	41.239203767	-8.564775983	120.6	12.244	68.90	7.0	?	?
1518264659.00	41.239240367	-8.564642483	123.8	12.192	69.80	2.7	?	?
1518264660.00	41.239277650	-8.564510267	124.7	12.192	70.90	3.0	?	?
1518264661.00	41.239294433	-8.564374400	119.0	12.347	73.00	4.0	?	?
1518264662.00	41.239324833	-8.564223483	119.9	12.707	74.40	4.0	?	?
1518264663.00	41.239351283	-8.564058000	120.5	13.376	76.00	4.0	?	?
1518264664.00	41.239382717	-8.563818883	120.7	16.359	78.30	4.0	?	?
1518264665.00	41.239402800	-8.563638433	120.7	16.205	79.40	4.0	?	?
1518264666.00	41.239349083	-8.563450583	117.5	15.536	89.30	4.0	?	?
1518264667.00	41.239318400	-8.563283667	115.8	14.816	96.20	4.0	?	?
1518264668.00	41.239355017	-8.563136750	116.9	14.610	86.80	3.8	?	?
1518264669.00	41.239394833	-8.562987017	116.9	14.456	78.60	3.8	?	?
1518264670.00	41.239481033	-8.562906033	119.4	12.604	62.30	3.8	?	?
1518264671.00	41.239566383	-8.562816883	121.8	12.450	54.60	3.3	?	?
1518264672.00	41.239651967	-8.562725467	123.9	12.501	51.90	4.1	?	?
1518264673.00	41.239732917	-8.562625017	125.5	12.552	51.10	4.1	?	?
1518264674.00	41.239812667	-8.562519817	126.8	12.707	49.70	4.1	?	?
1518264675.00	41.239893867	-8.562414333	127.7	12.810	47.00	4.1	?	?
1518264676.00	41.239991450	-8.562362533	125.2	12.655	41.00	3.9	?	?
1518264677.00	41.240082583	-8.562276567	124.8	12.655	35.40	3.9	?	?
1518264678.00	41.240183483	-8.562212150	123.8	12.655	28.10	3.9	?	?
1518264679.00	41.240296917	-8.562162367	125.6	12.810	18.90	3.2	?	?
1518264680.00	41.240407750	-8.562126383	126.1	12.810	11.50	1.6	?	?
1518264681.00	41.240521517	-8.562111183	126.1	12.810	5.30	1.8	?	?
1518264682.00	41.240614983	-8.562164067	114.2	12.604	2.50	1.5	?	?
1518264683.00	41.240738800	-8.562170283	114.7	12.707	359.40	1.5	?	?
1518264684.00	41.240857583	-8.562177333	114.9	12.707	358.10	1.5	?	?
1518264685.00	41.240972883	-8.562184200	114.5	12.707	358.00	1.5	?	?
1518264686.00	41.241086633	-8.562190550	113.8	12.604	358.10	1.5	?	?
1518264687.00	41.241199433	-8.562195250	113.2	12.552	358.90	1.5	?	?
1518264688.00	41.241313900	-8.562199517	112.3	12.655	359.10	1.5	?	?
1518264689.00	41.241427733	-8.562203150	111.4	12.861	358.60	1.5	?	?
1518264690.00	41.241538900	-8.562211067	110.8	12.450	356.70	1.5	?	?
1518264691.00	41.241654500	-8.562227617	110.3	12.398	353.10	1.6	?	?
1518264692.00	41.241765633	-8.562251750	109.6	12.295	349.10	1.6	?	?
1518264693.00	41.241881467	-8.562280367	108.8	12.398	346.90	1.6	?	?
1518264694.00	41.241990417	-8.562315783	108.0	12.141	344.70	1.6	?	?
1518264695.00	41.242092650	-8.562351917	107.1	11.421	344.50	1.6	?	?
1518264696.00	41.242183833	-8.562381983	106.5	10.135	346.50	1.6	?	?
1518264697.00	41.242264333	-8.562400350	106.1	8.746	352.70	2.2	?	?
1518264698.00	41.242343983	-8.562389883	106.0	8.694	11.20	1.6	?	?
1518264699.00	41.242423383	-8.562344750	105.9	9.980	27.90	1.6	?	?
1518264700.00	41.242508083	-8.562287633	106.0	11.112	30.70	1.6	?	?
1518264701.00	41.242592967	-8.562215150	106.0	11.884	34.20	1.6	?	?
1518264702.00	41.242664283	-8.562116500	106.2	12.398	45.80	1.9	?	?
1518264703.00	41.242723317	-8.561986550	106.3	13.015	61.60	1.6	?	?
1518264704.00	41.242762567	-8.561826317	106.1	14.765	74.00	1.5	?	?
1518264705.00	41.242795783	-8.561639500	105.4	16.977	78.20	1.5	?	?
1518264706.00	41.242827933	-8.561423217	104.4	19.343	78.80	1.6	?	?
1518264707.00	41.242862883	-8.561192083	102.9	20.475	78.70	1.6	?	?
1518264708.00	41.242897950	-8.560962983	101.4	19.960	79.00	1.6	?	?
1518264709.00	41.242932500	-8.560736950	99.8	19.497	79.00	12.7	?	?
1518264710.00	41.242967800	-8.560519883	98.2	18.674	78.60	15.4	?	?
1518264711.00	41.243000183	-8.560311917	96.6	17.748	78.90	12.5	?	?
1518264712.00	41.243029883	-8.560113483	94.6	16.771	78.60	12.4	?	?
1518264713.00	41.243055983	-8.559927900	92.4	15.536	79.00	12.3	?	?
1518264714.00	41.243079100	-8.559757617	89.9	14.199	79.10	12.3	?	?
1518264715.00	41.243107250	-8.559601567	89.3	13.067	78.30	3.9	?	?
1518264716.00	41.243133233	-8.559455483	88.9	12.192	77.90	3.9	?	?
1518264717.00	41.243158050	-8.559308433	88.5	12.501	76.90	3.9	?	?
1518264718.00	41.243184767	-8.559156300	88.0	13.015	76.70	3.9	?	?
1518264719.00	41.243207467	-8.559008333	87.5	12.450	78.30	3.9	?	?
1518264720.00	41.243231867	-8.558867300	88.1	11.626	77.70	3.9	?	?
1518264721.00	41.243255900	-8.558728267	89.1	11.369	77.50	3.9	?	?
1518264722.00	41.243279717	-8.558592200	89.8	11.318	76.70	3.9	?	?
1518264723.00	41.243303700	-8.558455017	90.2	11.472	76.40	3.9	?	?
1518264724.00	41.243329117	-8.558318567	90.8	11.678	76.00	1.6	?	?
1518264725.00	41.243354333	-8.558179450	91.5	11.935	76.70	1.6	?	?
1518264726.00	41.243382683	-8.558038767	93.1	12.089	76.10	1.6	?	?
1518264727.00	41.243409350	-8.557894800	94.6	12.192	76.90	1.6	?	?
1518264728.00	41.243434583	-8.557753717	94.9	12.347	77.00	1.6	?	?
1518264729.00	41.243456850	-8.557612133	94.9	12.347	78.00	1.6	?	?
1518264730.00	41.243479400	-8.557472833	96.1	12.347	78.50	1.6	?	?
1518264731.00	41.243503683	-8.557328617	96.9	12.450	77.90	1.6	?	?
1518264732.00	41.243527967	-8.557180667	97.8	12.501	77.40	1.5	?	?
1518264733.00	41.243552883	-8.557029250	98.5	12.707	77.00	1.5	?	?
1518264734.00	41.243578350	-8.556875650	99.1	12.964	77.10	2.1	?	?
1518264735.00	41.243605600	-8.556722033	100.5	12.964	77.40	2.1	?	?
1518264736.00	41.243629917	-8.556572083	100.4	12.964	77.90	3.9	?	?
1518264737.00	41.243651350	-8.556424550	98.8	13.015	77.80	3.9	?	?
1518264738.00	41.243676983	-8.556274000	98.1	12.964	76.30	2.1	?	?
1518264739.00	41.243703467	-8.556123167	97.2	13.067	75.70	2.1	?	?
1518264740.00	41.243729117	-8.555969283	96.4	13.118	76.50	2.1	?	?
1518264741.00	41.243753467	-8.555819000	95.0	13.015	76.90	3.9	?	?
1518264742.00	41.243777633	-8.555669683	93.7	12.913	77.20	3.9	?	?
1518264743.00	41.243803383	-8.555521033	93.0	12.758	77.00	3.9	?	?
1518264744.00	41.243828017	-8.555373317	92.7	12.552	77.20	3.9	?	?
1518264745.00	41.243852100	-8.555225267	92.9	12.398	78.10	3.9	?	?
1518264746.00	41.243876000	-8.555083083	93.3	11.935	77.90	3.9	?	?
1518264747.00	41.243896883	-8.554955867	93.5	10.546	78.20	3.9	?	?
1518264748.00	41.243904500	-8.554844783	93.5	9.106	86.40	2.1	?	?
1518264749.00	41.243890250	-8.554744067	93.2	8.385	104.80	2.1	?	?
1518264750.00	41.243856650	-8.554646917	94.7	8.848	122.80	2.1	?	?
1518264751.00	41.243811767	-8.554552517	94.7	9.414	125.60	2.1	?	?
1518264752.00	41.243782050	-8.554454667	94.5	9.569	110.40	1.5	?	?
1518264753.00	41.243781433	-8.554338317	95.0	10.340	87.90	1.5	?	?
1518264754.00	41.243806367	-8.554225850	94.3	10.803	70.70	1.6	?	?
1518264755.00	41.243861750	-8.554131633	93.6	10.855	52.20	1.6	?	?
1518264756.00	41.243939700	-8.554067017	93.1	10.700	33.10	1.6	?	?
1518264757.00	41.244046600	-8.554036550	99.0	10.855	13.20	3.0	?	?
1518264758.00	41.244149667	-8.554079850	98.2	11.935	348.20	1.6	?	?
1518264759.00	41.244229250	-8.554144233	97.3	12.038	329.20	1.6	?	?
1518264760.00	41.244295483	-8.554236450	96.6	11.987	312.50	1.7	3.9	4.3
1518264761.00	41.244354433	-8.554345650	97.0	11.781	302.30	3.4	4.0	5.3
1518264762.00	41.244396217	-8.554459567	96.4	11.009	293.90	3.4	4.0	5.3
1518264763.00	41.244411750	-8.554571783	95.3	9.826	283.30	3.4	4.0	5.3
1518264764.00	41.244401583	-8.554661167	95.1	7.768	268.90	3.4	4.0	5.3
1518264765.00	41.244328400	-8.554740450	96.3	7.665	239.90	3.4	4.0	5.3
1518264766.00	41.244246683	-8.554825467	97.0	9.363	228.50	3.4	4.0	5.3
1518264767.00	41.244194267	-8.554942367	96.9	11.781	239.90	18.4	7.3	19.8
1518264768.00	41.244135100	-8.555094067	97.0	14.970	247.70	18.4	7.3	19.8
1518264769.00	41.244079783	-8.555269917	97.3	16.925	251.10	1.4	?	?
1518264770.00	41.244052750	-8.555453383	97.4	16.822	257.30	1.1	?	?
1518264771.00	41.244006233	-8.555646083	98.3	17.028	257.40	1.1	?	?
1518264772.00	41.243956500	-8.555846750	99.4	17.440	257.50	1.1	?	?
1518264773.00	41.243908717	-8.556052833	100.1	17.903	257.70	1.7	3.9	4.3
1518264774.00	41.243861650	-8.556264033	100.8	18.160	257.40	1.7	3.9	4.3
1518264775.00	41.243821100	-8.556473300	101.4	17.954	256.10	1.7	3.9	4.3
1518264776.00	41.243779617	-8.556679933	101.7	17.851	255.80	1.7	3.9	4.3
1518264777.00	41.243737650	-8.556884700	101.8	17.697	255.50	3.4	4.0	5.3
1518264778.00	41.243695467	-8.557087733	101.8	17.543	255.10	1.7	3.9	4.3
1518264779.00	41.243653917	-8.557290867	101.2	17.594	255.10	1.1	?	?
1518264780.00	41.243600483	-8.557495000	99.6	17.851	257.10	1.1	?	?
1518264781.00	41.243538317	-8.557704217	98.0	18.314	257.30	1.1	?	?
1518264782.00	41.243477617	-8.557918233	96.4	18.674	257.10	1.1	?	?
1518264783.00	41.243426800	-8.558137700	95.1	19.086	257.10	1.1	?	?
1518264784.00	41.243381550	-8.558362833	93.8	19.549	257.10	1.1	?	?
1518264785.00	41.243338217	-8.558592633	92.5	19.909	257.10	1.1	?	?
1518264786.00	41.243295283	-8.558827033	91.2	20.321	257.10	1.1	?	?
1518264787.00	41.243252033	-8.559066267	90.5	20.732	257.50	1.0	?	?
1518264788.00	41.243210350	-8.559311067	91.2	21.092	258.20	1.1	?	?
1518264789.00	41.243170283	-8.559550083	92.3	20.629	257.60	1.1	?	?
1518264790.00	41.243129267	-8.559785733	93.4	20.166	257.00	1.1	?	?
1518264791.00	41.243088117	-8.560019233	94.6	20.012	256.80	1.1	?	?
1518264792.00	41.243047967	-8.560250533	95.7	19.858	257.10	1.1	?	?
1518264793.00	41.243007933	-8.560478767	96.9	19.549	257.30	1.1	?	?
1518264794.00	41.242963867	-8.560701267	98.4	19.189	256.10	1.1	?	?
1518264795.00	41.242924300	-8.560913983	99.9	18.263	255.90	1.1	?	?
1518264796.00	41.242886967	-8.561122467	100.7	17.645	255.70	1.9	4.5	4.8
1518264797.00	41.242849317	-8.561318017	101.4	16.771	255.10	1.7	3.9	4.2
1518264798.00	41.242814100	-8.561499967	102.3	15.691	254.50	1.7	3.9	4.2
1518264799.00	41.242781150	-8.561667767	103.0	14.353	253.60	1.7	3.9	4.2
1518264800.00	41.242753883	-8.561816767	103.7	12.810	252.60	3.5	4.0	5.3
